# PORT M2 port m2 NEW DECISION OBJECTS — joint (member x delay) ranking, rank-then-gate-verify, optimal stopping (E3-E7 develop, E8 one blind read) (lane=port-m2-newobj; version=PORT-M2-NEWOBJ-V1; seed=20260813)
# E8 QUARANTINE: every fit, threshold and selection in this file is made on E3-E7 only; E8 rows are ONE labeled blind read and were never an input to any choice.
# TWO DEFECTS ARE FIXED IN THIS TABLE AND BOTH CHANGE THE HEADLINE.
# (1) THE DENOMINATOR.  `newobj.replay_delayed` emits one row per session THAT TRADED, and `read_rows` averages over exactly those, so every `usd_per_session` this program has printed for an ABSTAINING rule is conditional on trading.  usd_per_session_ALL is the honest figure: non-trading sessions contribute $0 and the mean is over the era's real session count.  usd_per_FIRING_session is the incumbent's quantity, kept beside it so the two are never confused again.  n_trades_total is the count that makes the difference legible.
# (2) THE MISSING FAMILIES.  `ARRIVAL_FITTED.tsv` carried 20 of these 30 policies: the fitted score columns were written only on eval rows, so `seats_tau`/`seats_occupancy` found an all-NaN training block, returned an empty seat list, and were dropped by `if not real: continue`.  Every LEVEL-consuming rule was missing from the table built to measure a calibrated LEVEL — OCCUPANCY among them, the declining-bar rule the seated-vs-selected diagnosis named as the medicine and which the journal recorded as already in flight.
# A POLICY THAT SEATS NOTHING NOW PRINTS A ROW READING $0.00 AT 0.000 seats/session instead of vanishing.
# REPLAYED ON THE ERA'S EVAL ROWS.  Reading the maximum of this table as an achievement is the winner's curse; see KNOB_HONESTY.tsv.
# Scores are the incumbent's own ISOTONICALLY CALIBRATED columns, extended to cover the training block (CALEV, verified to reproduce the incumbent's eval-row values exactly).  The inner table uses CALIN — the same map fitted on the inner TRAIN days — so the selector is out-of-sample in the same way the eval read is.
era	criterion	target	policy	knob	n_seeds	usd_per_session_ALL	sd_usd	ci_lo	ci_hi	usd_per_FIRING_session	n_firing_sessions	n_era_sessions	n_trades_total	usd_per_trade	seats_per_session	shuffled_null	causal_oracle	capture_of_causal_oracle	aim_08causal	gap_to_aim
E6	BINDING	A_EV	TAU_0.99	0.99	5	21.35	26.73	-33.49	76.19	135.0	64.6	384	71.8	118.94	0.187	-37.18	2675.0	0.008	2140.0	-2118.65
E6	BINDING	A_PBAR	CELLSOFAR_0.8	0.8	5	-76.27	34.63	-197.26	44.72	-76.43	383.0	384	653.6	-45.18	1.7021	-99.68	2675.0	-0.0285	2140.0	-2216.27
E6	BINDING	A_PBAR	CELLSOFAR_0.9	0.9	5	-81.08	46.57	-201.9	39.75	-81.87	380.2	384	587.2	-53.69	1.5292	-80.79	2675.0	-0.0303	2140.0	-2221.08
E6	BINDING	A_PBAR	CELLSOFAR_0.95	0.95	5	-44.88	32.81	-163.99	74.23	-46.34	372.2	384	534.0	-32.73	1.3906	-72.65	2675.0	-0.0168	2140.0	-2184.88
E6	BINDING	A_PBAR	CELLSOFAR_0.99	0.99	5	-21.59	34.36	-136.1	92.91	-24.27	344.6	384	460.2	-18.54	1.1984	-53.56	2675.0	-0.0081	2140.0	-2161.59
E6	BINDING	A_PBAR	DAYSOFAR_0.5	0.5	5	-27.06	14.67	-151.63	97.52	-27.06	384.0	384	707.4	-14.74	1.8422	-89.8	2675.0	-0.0101	2140.0	-2167.06
E6	BINDING	A_PBAR	DAYSOFAR_0.7	0.7	5	-19.79	18.79	-150.04	110.45	-19.79	384.0	384	696.2	-10.99	1.813	-90.24	2675.0	-0.0074	2140.0	-2159.79
E6	BINDING	A_PBAR	DAYSOFAR_0.9	0.9	5	-47.46	26.59	-179.7	84.78	-47.46	384.0	384	592.0	-30.91	1.5417	-22.42	2675.0	-0.0177	2140.0	-2187.46
E6	BINDING	A_PBAR	FIRST_3		5	-25.87	0.0	-150.41	98.68	-25.87	384.0	384	729.0	-13.62	1.8984	-25.87	2675.0	-0.0097	2140.0	-2165.87
E6	BINDING	A_PBAR	OCCUPANCY_0.5	0.5	5	-68.2	17.97	-164.29	27.88	-72.51	361.4	384	429.2	-61.03	1.1177	-2.44	2675.0	-0.0255	2140.0	-2208.2
E6	BINDING	A_PBAR	OCCUPANCY_1	1.0	5	-46.77	35.19	-146.71	53.16	-47.69	376.8	384	460.0	-39.2	1.1979	-60.7	2675.0	-0.0175	2140.0	-2186.77
E6	BINDING	A_PBAR	OCCUPANCY_2	2.0	5	-49.83	32.9	-163.12	63.46	-50.42	379.2	384	474.8	-40.43	1.2365	-102.39	2675.0	-0.0186	2140.0	-2189.83
E6	BINDING	A_PBAR	SECRETARY_0.1	0.1	5	61.84	17.7	-23.73	147.41	87.17	274.0	384	325.4	73.5	0.8474	-107.56	2675.0	0.0231	2140.0	-2078.16
E6	BINDING	A_PBAR	SECRETARY_0.25	0.25	5	1.47	7.71	-47.15	50.08	5.68	113.4	384	117.2	5.71	0.3052	-84.12	2675.0	0.0005	2140.0	-2138.53
E6	BINDING	A_PBAR	SECRETARY_0.5	0.5	5	6.74	5.4	-11.12	24.61	194.32	14.0	384	14.0	194.32	0.0365	-45.96	2675.0	0.0025	2140.0	-2133.26
E6	BINDING	A_PBAR	SECRETARY_0.6	0.6	5	5.58	3.35	-7.89	19.05	748.08	3.6	384	3.6	748.08	0.0094	-36.78	2675.0	0.0021	2140.0	-2134.42
E6	BINDING	A_PBAR	SECRETARY_0.7	0.7	5	-0.12	0.72	-1.85	1.62	-77.0	0.6	384	0.6	-192.5	0.0016	-28.4	2675.0	-0.0	2140.0	-2140.12
E6	BINDING	A_PBAR	SECRETARY_0.8	0.8	5	-0.28	0.57	-0.84	0.28	-108.5	0.2	384	0.2	-542.5	0.0005	-10.67	2675.0	-0.0001	2140.0	-2140.28
E6	BINDING	A_PBAR	SECRETARY_RE_0.1	0.1	5	61.84	17.7	-23.73	147.41	87.17	274.0	384	325.4	73.5	0.8474	-36.71	2675.0	0.0231	2140.0	-2078.16
E6	BINDING	A_PBAR	SECRETARY_RE_0.25	0.25	5	1.47	7.71	-47.15	50.08	5.68	113.4	384	117.2	5.71	0.3052	-48.46	2675.0	0.0005	2140.0	-2138.53
E6	BINDING	A_PBAR	SECRETARY_RE_0.5	0.5	5	6.74	5.4	-11.12	24.61	194.32	14.0	384	14.0	194.32	0.0365	-40.55	2675.0	0.0025	2140.0	-2133.26
E6	BINDING	A_PBAR	SECRETARY_RE_0.6	0.6	5	5.58	3.35	-7.89	19.05	748.08	3.6	384	3.6	748.08	0.0094	-36.63	2675.0	0.0021	2140.0	-2134.42
E6	BINDING	A_PBAR	SECRETARY_RE_0.7	0.7	5	-0.12	0.72	-1.85	1.62	-77.0	0.6	384	0.6	-192.5	0.0016	-13.33	2675.0	-0.0	2140.0	-2140.12
E6	BINDING	A_PBAR	SECRETARY_RE_0.8	0.8	5	-0.28	0.57	-0.84	0.28	-108.5	0.2	384	0.2	-542.5	0.0005	-22.6	2675.0	-0.0001	2140.0	-2140.28
E6	BINDING	A_PBAR	TAU_0.5	0.5	5	-25.87	0.0	-150.41	98.68	-25.87	384.0	384	729.0	-13.62	1.8984	-26.91	2675.0	-0.0097	2140.0	-2165.87
E6	BINDING	A_PBAR	TAU_0.7	0.7	5	-36.25	5.37	-156.65	84.15	-36.25	384.0	384	726.2	-19.17	1.8911	-0.16	2675.0	-0.0136	2140.0	-2176.25
E6	BINDING	A_PBAR	TAU_0.8	0.8	5	-43.48	11.48	-158.98	72.03	-43.48	384.0	384	706.4	-23.64	1.8396	-55.16	2675.0	-0.0163	2140.0	-2183.48
E6	BINDING	A_PBAR	TAU_0.9	0.9	5	-38.91	7.4	-157.15	79.34	-38.98	383.4	384	590.8	-25.29	1.5385	-61.83	2675.0	-0.0145	2140.0	-2178.91
E6	BINDING	A_PBAR	TAU_0.95	0.95	5	-68.8	34.67	-178.21	40.61	-71.34	371.2	384	470.8	-56.34	1.226	-86.26	2675.0	-0.0257	2140.0	-2208.8
E6	BINDING	A_PBAR	TAU_0.975	0.975	5	-17.07	6.81	-138.94	104.81	-19.18	342.8	384	400.2	-16.46	1.0422	-36.6	2675.0	-0.0064	2140.0	-2157.07
E6	BINDING	A_PBAR	TAU_0.99	0.99	5	-49.71	22.79	-144.36	44.93	-70.26	273.0	384	292.2	-65.81	0.7609	-51.42	2675.0	-0.0186	2140.0	-2189.71
E6	BINDING	A_PWIN	CELLSOFAR_0.8	0.8	5	17.41	45.24	-112.15	146.97	17.41	383.6	384	653.4	9.73	1.7016	-33.4	2675.0	0.0065	2140.0	-2122.59
E6	BINDING	A_PWIN	CELLSOFAR_0.9	0.9	5	-3.48	49.4	-124.92	117.96	-3.56	382.4	384	610.6	-2.35	1.5901	-87.29	2675.0	-0.0013	2140.0	-2143.48
E6	BINDING	A_PWIN	CELLSOFAR_0.95	0.95	5	-11.03	30.68	-132.3	110.23	-11.14	380.0	384	588.4	-7.15	1.5323	-77.7	2675.0	-0.0041	2140.0	-2151.03
E6	BINDING	A_PWIN	CELLSOFAR_0.99	0.99	5	-11.34	27.05	-129.54	106.86	-11.51	375.0	384	565.8	-7.56	1.4734	-10.44	2675.0	-0.0042	2140.0	-2151.34
E6	BINDING	A_PWIN	DAYSOFAR_0.5	0.5	5	4.44	14.59	-118.56	127.44	4.44	384.0	384	671.8	2.53	1.7495	-12.9	2675.0	0.0017	2140.0	-2135.56
E6	BINDING	A_PWIN	DAYSOFAR_0.7	0.7	5	-18.43	49.96	-140.28	103.43	-18.48	383.6	384	623.8	-11.96	1.6245	-81.06	2675.0	-0.0069	2140.0	-2158.43
E6	BINDING	A_PWIN	DAYSOFAR_0.9	0.9	5	-8.51	41.54	-121.04	104.01	-8.55	380.2	384	559.2	-6.17	1.4563	-73.85	2675.0	-0.0032	2140.0	-2148.51
E6	BINDING	A_PWIN	FIRST_3		5	-25.87	0.0	-150.41	98.68	-25.87	384.0	384	729.0	-13.62	1.8984	-25.87	2675.0	-0.0097	2140.0	-2165.87
E6	BINDING	A_PWIN	OCCUPANCY_0.5	0.5	5	-64.64	14.25	-142.19	12.9	-106.17	233.8	384	250.0	-99.35	0.651	-51.08	2675.0	-0.0242	2140.0	-2204.64
E6	BINDING	A_PWIN	OCCUPANCY_1	1.0	5	-37.13	32.41	-127.72	53.47	-39.99	356.6	384	427.0	-33.47	1.112	-36.57	2675.0	-0.0139	2140.0	-2177.13
E6	BINDING	A_PWIN	OCCUPANCY_2	2.0	5	-19.62	18.27	-111.2	71.95	-21.06	358.4	384	442.2	-17.01	1.1516	-66.13	2675.0	-0.0073	2140.0	-2159.62
E6	BINDING	A_PWIN	SECRETARY_0.1	0.1	5	30.62	21.46	-82.51	143.75	34.23	343.6	384	467.6	25.27	1.2177	-71.44	2675.0	0.0114	2140.0	-2109.38
E6	BINDING	A_PWIN	SECRETARY_0.25	0.25	5	-8.5	29.77	-82.42	65.41	-17.36	188.6	384	217.4	-15.09	0.5661	-62.44	2675.0	-0.0032	2140.0	-2148.5
E6	BINDING	A_PWIN	SECRETARY_0.5	0.5	5	-5.72	15.36	-43.61	32.17	-57.81	46.8	384	49.0	-56.64	0.1276	-68.48	2675.0	-0.0021	2140.0	-2145.72
E6	BINDING	A_PWIN	SECRETARY_0.6	0.6	5	10.79	19.69	-17.64	39.21	142.33	22.6	384	23.6	134.3	0.0615	-36.41	2675.0	0.004	2140.0	-2129.21
E6	BINDING	A_PWIN	SECRETARY_0.7	0.7	5	2.81	4.53	-13.59	19.2	95.31	14.0	384	14.0	95.31	0.0365	-34.98	2675.0	0.001	2140.0	-2137.19
E6	BINDING	A_PWIN	SECRETARY_0.8	0.8	5	0.0	3.81	-9.67	9.67	19.79	6.2	384	6.2	19.79	0.0161	-14.08	2675.0	0.0	2140.0	-2140.0
E6	BINDING	A_PWIN	SECRETARY_RE_0.1	0.1	5	30.62	21.46	-82.51	143.75	34.23	343.6	384	467.6	25.27	1.2177	-56.5	2675.0	0.0114	2140.0	-2109.38
E6	BINDING	A_PWIN	SECRETARY_RE_0.25	0.25	5	-8.5	29.77	-82.42	65.41	-17.36	188.6	384	217.4	-15.09	0.5661	-74.01	2675.0	-0.0032	2140.0	-2148.5
E6	BINDING	A_PWIN	SECRETARY_RE_0.5	0.5	5	-5.72	15.36	-43.61	32.17	-57.81	46.8	384	49.0	-56.64	0.1276	-49.68	2675.0	-0.0021	2140.0	-2145.72
E6	BINDING	A_PWIN	SECRETARY_RE_0.6	0.6	5	10.79	19.69	-17.64	39.21	142.33	22.6	384	23.6	134.3	0.0615	-29.73	2675.0	0.004	2140.0	-2129.21
E6	BINDING	A_PWIN	SECRETARY_RE_0.7	0.7	5	2.81	4.53	-13.59	19.2	95.31	14.0	384	14.0	95.31	0.0365	-43.27	2675.0	0.001	2140.0	-2137.19
E6	BINDING	A_PWIN	SECRETARY_RE_0.8	0.8	5	0.0	3.81	-9.67	9.67	19.79	6.2	384	6.2	19.79	0.0161	-20.35	2675.0	0.0	2140.0	-2140.0
E6	BINDING	A_PWIN	TAU_0.5	0.5	5	-46.97	27.77	-169.1	75.16	-49.08	367.0	384	552.4	-32.75	1.4385	-33.78	2675.0	-0.0176	2140.0	-2186.97
E6	BINDING	A_PWIN	TAU_0.7	0.7	5	-21.75	22.86	-131.11	87.6	-26.54	316.0	384	402.0	-21.01	1.0469	-70.65	2675.0	-0.0081	2140.0	-2161.75
E6	BINDING	A_PWIN	TAU_0.8	0.8	5	-55.57	22.71	-156.66	45.51	-79.72	266.6	384	302.6	-70.03	0.788	-85.15	2675.0	-0.0208	2140.0	-2195.57
E6	BINDING	A_PWIN	TAU_0.9	0.9	5	-68.06	21.49	-150.08	13.95	-136.89	191.0	384	204.2	-128.42	0.5318	-54.71	2675.0	-0.0254	2140.0	-2208.06
E6	BINDING	A_PWIN	TAU_0.95	0.95	5	-48.25	29.73	-117.59	21.1	-139.39	136.2	384	142.0	-134.4	0.3698	-59.17	2675.0	-0.018	2140.0	-2188.25
E6	BINDING	A_PWIN	TAU_0.975	0.975	5	-37.21	12.43	-97.39	22.98	-156.38	93.2	384	95.8	-152.76	0.2495	-96.52	2675.0	-0.0139	2140.0	-2177.21
E6	BINDING	A_PWIN	TAU_0.99	0.99	5	-3.25	7.28	-45.33	38.83	-37.03	38.6	384	39.2	-36.86	0.1021	-68.97	2675.0	-0.0012	2140.0	-2143.25
E7	BINDING	A_EV	CELLSOFAR_0.8	0.8	5	-39.97	50.87	-167.07	87.12	-39.97	393.0	393	711.4	-22.41	1.8102	0.45	3360.0	-0.0119	2688.0	-2727.97
E7	BINDING	A_EV	CELLSOFAR_0.9	0.9	5	-29.8	65.71	-158.98	99.38	-29.8	393.0	393	709.8	-17.11	1.8061	-19.1	3360.0	-0.0089	2688.0	-2717.8
E7	BINDING	A_EV	CELLSOFAR_0.95	0.95	5	-5.39	57.03	-136.61	125.84	-5.39	393.0	393	709.6	-3.3	1.8056	-39.18	3360.0	-0.0016	2688.0	-2693.39
E7	BINDING	A_EV	CELLSOFAR_0.99	0.99	5	14.3	72.02	-119.04	147.65	14.3	393.0	393	708.0	7.4	1.8015	7.15	3360.0	0.0043	2688.0	-2673.7
E7	BINDING	A_EV	DAYSOFAR_0.5	0.5	5	-61.28	42.48	-191.28	68.72	-61.28	393.0	393	694.0	-34.99	1.7659	-42.01	3360.0	-0.0182	2688.0	-2749.28
E7	BINDING	A_EV	DAYSOFAR_0.7	0.7	5	-38.5	38.9	-182.21	105.22	-38.5	393.0	393	690.8	-22.01	1.7578	-75.1	3360.0	-0.0115	2688.0	-2726.5
E7	BINDING	A_EV	DAYSOFAR_0.9	0.9	5	-41.78	37.27	-168.42	84.85	-41.78	393.0	393	662.8	-25.06	1.6865	-29.36	3360.0	-0.0124	2688.0	-2729.78
E7	BINDING	A_EV	FIRST_3		5	-68.19	0.0	-206.41	70.03	-68.19	393.0	393	686.0	-39.07	1.7455	-68.19	3360.0	-0.0203	2688.0	-2756.19
E7	BINDING	A_EV	OCCUPANCY_0.5	0.5	5	-90.02	32.58	-172.99	-7.05	-105.02	336.0	393	395.8	-89.2	1.0071	-31.25	3360.0	-0.0268	2688.0	-2778.02
E7	BINDING	A_EV	OCCUPANCY_1	1.0	5	-72.81	36.09	-159.82	14.2	-82.24	348.2	393	426.6	-67.32	1.0855	-20.49	3360.0	-0.0217	2688.0	-2760.81
E7	BINDING	A_EV	OCCUPANCY_2	2.0	5	-35.12	49.09	-129.66	59.42	-37.75	363.6	393	481.0	-28.43	1.2239	-22.53	3360.0	-0.0105	2688.0	-2723.12
E7	BINDING	A_EV	SECRETARY_0.1	0.1	5	-30.63	41.32	-147.65	86.39	-30.63	393.0	393	690.6	-17.61	1.7573	-17.63	3360.0	-0.0091	2688.0	-2718.63
E7	BINDING	A_EV	SECRETARY_0.25	0.25	5	-147.39	43.81	-244.15	-50.63	-149.0	388.8	393	628.8	-92.39	1.6	-127.85	3360.0	-0.0439	2688.0	-2835.39
E7	BINDING	A_EV	SECRETARY_0.5	0.5	5	-90.32	38.23	-159.75	-20.89	-101.07	353.2	393	526.8	-67.79	1.3405	-22.92	3360.0	-0.0269	2688.0	-2778.32
E7	BINDING	A_EV	SECRETARY_0.6	0.6	5	-67.01	34.29	-127.86	-6.17	-80.09	332.8	393	470.6	-56.27	1.1975	-28.82	3360.0	-0.0199	2688.0	-2755.01
E7	BINDING	A_EV	SECRETARY_0.7	0.7	5	-41.55	15.88	-98.62	15.52	-52.99	311.4	393	419.8	-38.99	1.0682	-32.58	3360.0	-0.0124	2688.0	-2729.55
E7	BINDING	A_EV	SECRETARY_0.8	0.8	5	-22.8	12.27	-67.35	21.75	-32.57	276.2	393	349.0	-25.64	0.888	-26.7	3360.0	-0.0068	2688.0	-2710.8
E7	BINDING	A_EV	SECRETARY_RE_0.1	0.1	5	-30.79	41.34	-147.79	86.21	-30.79	393.0	393	691.4	-17.68	1.7593	-45.16	3360.0	-0.0092	2688.0	-2718.79
E7	BINDING	A_EV	SECRETARY_RE_0.25	0.25	5	-147.66	43.88	-244.35	-50.96	-149.27	388.8	393	631.2	-92.19	1.6061	-85.84	3360.0	-0.0439	2688.0	-2835.66
E7	BINDING	A_EV	SECRETARY_RE_0.5	0.5	5	-90.59	38.46	-159.97	-21.22	-101.38	353.2	393	531.6	-67.38	1.3527	-52.79	3360.0	-0.027	2688.0	-2778.59
E7	BINDING	A_EV	SECRETARY_RE_0.6	0.6	5	-67.24	34.27	-128.0	-6.49	-80.36	332.8	393	475.6	-55.87	1.2102	-52.74	3360.0	-0.02	2688.0	-2755.24
E7	BINDING	A_EV	SECRETARY_RE_0.7	0.7	5	-41.73	15.79	-98.76	15.3	-53.21	311.4	393	423.6	-38.82	1.0779	-29.97	3360.0	-0.0124	2688.0	-2729.73
E7	BINDING	A_EV	SECRETARY_RE_0.8	0.8	5	-22.68	12.46	-67.24	21.88	-32.4	276.2	393	350.6	-25.39	0.8921	-16.25	3360.0	-0.0067	2688.0	-2710.68
E7	BINDING	A_EV	TAU_0.5	0.5	5	-30.61	28.61	-158.44	97.23	-30.61	393.0	393	700.6	-17.19	1.7827	-25.55	3360.0	-0.0091	2688.0	-2718.61
E7	BINDING	A_EV	TAU_0.7	0.7	5	-63.39	42.48	-183.54	56.76	-63.48	392.2	393	668.4	-37.47	1.7008	-40.56	3360.0	-0.0189	2688.0	-2751.39
E7	BINDING	A_EV	TAU_0.8	0.8	5	-72.48	47.31	-188.69	43.72	-74.07	384.2	393	605.8	-47.06	1.5415	6.63	3360.0	-0.0216	2688.0	-2760.48
E7	BINDING	A_EV	TAU_0.9	0.9	5	-63.92	25.52	-181.99	54.15	-73.22	342.0	393	505.0	-49.68	1.285	5.03	3360.0	-0.019	2688.0	-2751.92
E7	BINDING	A_EV	TAU_0.95	0.95	5	-71.75	26.75	-179.12	35.61	-96.34	291.4	393	393.4	-70.96	1.001	-60.91	3360.0	-0.0214	2688.0	-2759.75
E7	BINDING	A_EV	TAU_0.975	0.975	5	-57.09	31.58	-143.82	29.63	-105.61	207.4	393	247.8	-88.2	0.6305	-53.95	3360.0	-0.017	2688.0	-2745.09
E7	BINDING	A_EV	TAU_0.99	0.99	5	-57.35	19.81	-114.53	-0.17	-241.29	93.8	393	103.6	-217.7	0.2636	-30.95	3360.0	-0.0171	2688.0	-2745.35
E7	BINDING	A_PBAR	CELLSOFAR_0.8	0.8	5	-64.64	9.88	-182.92	53.64	-64.64	393.0	393	663.4	-38.33	1.688	-40.66	3360.0	-0.0192	2688.0	-2752.64
E7	BINDING	A_PBAR	CELLSOFAR_0.9	0.9	5	-110.72	13.56	-220.72	-0.71	-110.9	392.4	393	608.8	-71.46	1.5491	-49.58	3360.0	-0.033	2688.0	-2798.72
E7	BINDING	A_PBAR	CELLSOFAR_0.95	0.95	5	-102.98	26.05	-218.05	12.09	-104.22	388.4	393	574.6	-70.48	1.4621	-15.67	3360.0	-0.0306	2688.0	-2790.98
E7	BINDING	A_PBAR	CELLSOFAR_0.99	0.99	5	-109.51	22.14	-220.81	1.79	-113.63	378.6	393	527.6	-81.53	1.3425	-44.97	3360.0	-0.0326	2688.0	-2797.51
E7	BINDING	A_PBAR	DAYSOFAR_0.5	0.5	5	-31.37	9.23	-198.28	135.53	-31.37	393.0	393	698.8	-17.65	1.7781	-9.29	3360.0	-0.0093	2688.0	-2719.37
E7	BINDING	A_PBAR	DAYSOFAR_0.7	0.7	5	-29.58	31.44	-187.42	128.26	-29.58	393.0	393	702.2	-16.59	1.7868	-51.43	3360.0	-0.0088	2688.0	-2717.58
E7	BINDING	A_PBAR	DAYSOFAR_0.9	0.9	5	-74.39	23.11	-193.49	44.7	-74.41	392.8	393	635.6	-46.11	1.6173	-45.96	3360.0	-0.0221	2688.0	-2762.39
E7	BINDING	A_PBAR	FIRST_3		5	-68.19	0.0	-206.41	70.03	-68.19	393.0	393	686.0	-39.07	1.7455	-68.19	3360.0	-0.0203	2688.0	-2756.19
E7	BINDING	A_PBAR	OCCUPANCY_0.5	0.5	5	-93.55	39.97	-198.12	11.02	-103.14	355.6	393	407.2	-89.91	1.0361	3.72	3360.0	-0.0278	2688.0	-2781.55
E7	BINDING	A_PBAR	OCCUPANCY_1	1.0	5	-39.36	24.94	-151.84	73.11	-40.59	380.8	393	456.0	-33.82	1.1603	-30.84	3360.0	-0.0117	2688.0	-2727.36
E7	BINDING	A_PBAR	OCCUPANCY_2	2.0	5	-51.13	35.99	-171.18	68.93	-51.84	387.8	393	477.2	-41.97	1.2142	-36.51	3360.0	-0.0152	2688.0	-2739.13
E7	BINDING	A_PBAR	SECRETARY_0.1	0.1	5	-90.9	18.38	-181.38	-0.42	-109.48	327.6	393	408.8	-87.78	1.0402	-71.94	3360.0	-0.0271	2688.0	-2778.9
E7	BINDING	A_PBAR	SECRETARY_0.25	0.25	5	-35.58	8.71	-107.6	36.45	-78.91	178.2	393	195.8	-71.84	0.4982	-75.66	3360.0	-0.0106	2688.0	-2723.58
E7	BINDING	A_PBAR	SECRETARY_0.5	0.5	5	4.84	20.17	-25.93	35.61	64.79	32.8	393	33.6	62.7	0.0855	-30.29	3360.0	0.0014	2688.0	-2683.16
E7	BINDING	A_PBAR	SECRETARY_0.6	0.6	5	-1.54	8.2	-19.95	16.88	-20.44	16.8	393	16.8	-20.44	0.0427	-50.76	3360.0	-0.0005	2688.0	-2689.54
E7	BINDING	A_PBAR	SECRETARY_0.7	0.7	5	3.34	2.28	-10.68	17.36	293.04	6.0	393	6.0	293.04	0.0153	-28.26	3360.0	0.001	2688.0	-2684.66
E7	BINDING	A_PBAR	SECRETARY_0.8	0.8	5	-1.58	1.46	-7.88	4.72	-602.5	2.4	393	2.4	-602.5	0.0061	-9.24	3360.0	-0.0005	2688.0	-2689.58
E7	BINDING	A_PBAR	SECRETARY_RE_0.1	0.1	5	-90.9	18.38	-181.38	-0.42	-109.48	327.6	393	408.8	-87.78	1.0402	-29.66	3360.0	-0.0271	2688.0	-2778.9
E7	BINDING	A_PBAR	SECRETARY_RE_0.25	0.25	5	-35.58	8.71	-107.6	36.45	-78.91	178.2	393	195.8	-71.84	0.4982	-86.43	3360.0	-0.0106	2688.0	-2723.58
E7	BINDING	A_PBAR	SECRETARY_RE_0.5	0.5	5	4.84	20.17	-25.93	35.61	64.79	32.8	393	33.6	62.7	0.0855	-17.74	3360.0	0.0014	2688.0	-2683.16
E7	BINDING	A_PBAR	SECRETARY_RE_0.6	0.6	5	-1.54	8.2	-19.95	16.88	-20.44	16.8	393	16.8	-20.44	0.0427	-31.34	3360.0	-0.0005	2688.0	-2689.54
E7	BINDING	A_PBAR	SECRETARY_RE_0.7	0.7	5	3.34	2.28	-10.68	17.36	293.04	6.0	393	6.0	293.04	0.0153	-18.75	3360.0	0.001	2688.0	-2684.66
E7	BINDING	A_PBAR	SECRETARY_RE_0.8	0.8	5	-1.58	1.46	-7.88	4.72	-602.5	2.4	393	2.4	-602.5	0.0061	-19.36	3360.0	-0.0005	2688.0	-2689.58
E7	BINDING	A_PBAR	TAU_0.5	0.5	5	-74.76	0.0	-212.3	62.79	-74.76	393.0	393	687.0	-42.76	1.7481	-15.35	3360.0	-0.0222	2688.0	-2762.76
E7	BINDING	A_PBAR	TAU_0.7	0.7	5	-100.14	8.89	-231.53	31.24	-100.14	393.0	393	680.8	-57.82	1.7323	-70.76	3360.0	-0.0298	2688.0	-2788.14
E7	BINDING	A_PBAR	TAU_0.8	0.8	5	-86.63	10.23	-221.15	47.88	-86.63	393.0	393	675.6	-50.4	1.7191	-48.0	3360.0	-0.0258	2688.0	-2774.63
E7	BINDING	A_PBAR	TAU_0.9	0.9	5	-79.79	9.31	-215.05	55.47	-79.79	393.0	393	610.2	-51.38	1.5527	-55.96	3360.0	-0.0237	2688.0	-2767.79
E7	BINDING	A_PBAR	TAU_0.95	0.95	5	-108.78	21.94	-231.96	14.4	-110.63	386.4	393	519.6	-82.3	1.3221	28.04	3360.0	-0.0324	2688.0	-2796.78
E7	BINDING	A_PBAR	TAU_0.975	0.975	5	-87.5	26.69	-203.56	28.55	-97.65	351.4	393	408.6	-83.76	1.0397	9.38	3360.0	-0.026	2688.0	-2775.5
E7	BINDING	A_PBAR	TAU_0.99	0.99	5	-39.23	30.79	-146.29	67.82	-53.04	292.0	393	317.0	-48.5	0.8066	8.1	3360.0	-0.0117	2688.0	-2727.23
E7	BINDING	A_PWIN	CELLSOFAR_0.8	0.8	5	27.27	67.09	-119.35	173.9	27.24	392.8	393	656.0	15.73	1.6692	-16.87	3360.0	0.0081	2688.0	-2660.73
E7	BINDING	A_PWIN	CELLSOFAR_0.9	0.9	5	9.47	68.42	-134.75	153.69	9.36	391.2	393	615.6	5.52	1.5664	-13.77	3360.0	0.0028	2688.0	-2678.53
E7	BINDING	A_PWIN	CELLSOFAR_0.95	0.95	5	27.02	75.47	-121.96	176.01	26.99	389.4	393	594.8	16.66	1.5135	-14.78	3360.0	0.008	2688.0	-2660.98
E7	BINDING	A_PWIN	CELLSOFAR_0.99	0.99	5	30.8	45.91	-117.9	179.5	31.14	387.0	393	577.4	20.34	1.4692	-4.63	3360.0	0.0092	2688.0	-2657.2
E7	BINDING	A_PWIN	DAYSOFAR_0.5	0.5	5	-21.83	50.39	-172.77	129.1	-21.83	393.0	393	666.2	-13.51	1.6952	-25.92	3360.0	-0.0065	2688.0	-2709.83
E7	BINDING	A_PWIN	DAYSOFAR_0.7	0.7	5	15.19	63.71	-144.19	174.57	15.19	393.0	393	621.6	9.15	1.5817	-20.9	3360.0	0.0045	2688.0	-2672.81
E7	BINDING	A_PWIN	DAYSOFAR_0.9	0.9	5	-66.68	50.73	-213.53	80.17	-66.93	391.0	393	557.0	-47.44	1.4173	-69.09	3360.0	-0.0198	2688.0	-2754.68
E7	BINDING	A_PWIN	FIRST_3		5	-68.19	0.0	-206.41	70.03	-68.19	393.0	393	686.0	-39.07	1.7455	-68.19	3360.0	-0.0203	2688.0	-2756.19
